Sample,Reported_Sex,x,y,z,flag
144,Male,-16.588608223494706,1.9894348083321451,-2.222708461103407,FALSE
145,Male,-14.970210126907379,0.5075336641810992,-3.0442791627521033,FALSE
146,Male,-15.193215469013271,0.06502489690020781,-2.175331249091906,FALSE
147,Male,-13.56682483668554,0.613506772719051,-2.70116472467562,FALSE
148,Male,-19.034405848606983,0.3572343814270916,-3.044147678519797,FALSE
149,Female,21.955778205279085,-1.0095825244186876,3.8139791591899694,FALSE
150,Female,23.690469597661412,-1.0598557043951131,3.8143997031837706,FALSE
151,Male,-14.589720940181344,0.7124261412394471,-4.777768738630803,FALSE
152,Male,-15.583196041099374,0.9052085655562083,-2.5305977177672476,FALSE
153,Male,-15.45740264047438,0.3233449765506151,-4.246802554063422,FALSE
154,Male,-13.36886350002816,1.0317291335598424,-3.9997469602343467,FALSE
155,Male,-13.22284303729356,0.3562080150096715,-3.3036597158963192,FALSE
156,Male,-12.594149260521574,0.5128834090417562,-2.685459134359086,FALSE
157,Female,19.23845722077485,-0.3858667803847113,3.9356391258682772,FALSE
158,Male,-15.360852868538647,-0.07671492362258744,-3.0644997777174163,FALSE
159,Male,-14.799984434363784,0.6721581299411219,-2.877949083025742,FALSE
160,Female,23.866946529106347,-0.9964496233124934,3.6696173751015255,FALSE
161,Female,21.148553878713034,-0.9625209906103447,3.6315583755819567,FALSE
162,Male,-13.611349445169923,0.3881970004373031,-1.59619197672088,FALSE
163,Male,-16.847065127324846,-0.09702576467529175,-2.4597383766574334,FALSE
164,Male,-13.812188130839173,0.41087999137574227,-3.0745012937225478,FALSE
165,Female,24.088332803797073,-0.36303559086423465,3.878785042352999,FALSE
166,Female,24.025559820758478,-0.9611509358691095,3.6359002545594437,FALSE
167,Male,-17.14712527635657,0.2293013046553378,-4.73727779489315,FALSE
168,Male,-15.958833161950015,-0.0031545341566367215,-4.223151870825877,FALSE
169,Female,23.865178455545855,-0.48441017710553036,4.103688107348739,FALSE
170,Male,-18.416608476603145,0.6289615795347397,-1.4058483825442494,FALSE
171,Female,20.83931787023579,-0.27498746591737633,3.7529410265271332,FALSE
172,Male,-16.519888220337073,0.20299702283102292,-2.1303938941592744,FALSE
173,Male,-15.108284081307119,0.2593637727422119,-4.06812627188699,FALSE
174,Male,-14.821840397093176,0.2555390795246591,-3.6400969112992825,FALSE
175,Male,-19.306626295836626,0.5397423866295633,-2.6431322754900237,FALSE
176,Male,-17.1409782736215,0.5122161016262322,-1.4761659058643812,FALSE
177,Male,-12.73392302485151,0.6018012393468495,-1.9005115576900327,FALSE
178,Male,-15.720773585419762,0.28214621721980954,-3.251026775239774,FALSE
179,Male,-15.865843815028448,0.023980366735645686,-3.744720186149413,FALSE
180,Male,-19.573088441868396,0.3440757115485132,-3.100887925848053,FALSE
181,Male,-12.304019581506957,0.6661841826505824,-2.316423205867175,FALSE
182,Male,-20.071847880569617,0.7548209312819497,-1.8840057209293792,FALSE
183,Male,-19.948003877766094,0.6133049526727865,-2.01313203838806,FALSE
184,Male,-12.446513795795694,0.5767638538272162,-2.25760263589768,FALSE
185,Female,21.301357463379656,-0.3468723364002982,3.6318129986349437,FALSE
186,Male,-18.864374009324862,0.3844364753611504,-2.4229771590247458,FALSE
187,Male,-15.037370994217808,0.4062655237756064,-3.98112735815787,FALSE
188,Male,-16.472784872005214,0.7031287420863769,-2.1041329630075163,FALSE
189,Female,20.448402044318584,-0.2509643722316997,3.7678783356654515,FALSE
190,Male,-16.333796863853,0.5481099652506788,-1.65416356834575,FALSE
191,Male,-16.637922088437325,0.4780201850705125,-3.098199045753058,FALSE
192,Male,-16.14854076921545,-0.0343689434678367,-3.3183182856287394,FALSE
193,Male,-14.537379218780805,0.8435029582318845,-3.067406441755681,FALSE
194,Male,-14.5722649969924,0.6414940219231275,-1.8636361726980812,FALSE
195,Male,-17.781221420001835,0.07080769646324649,-3.539345760577691,FALSE
196,Female,24.830306475231758,-0.7525940504868884,3.760667492445927,FALSE
197,Male,-14.553231593712589,0.397893838021825,-3.5715405397923825,FALSE
198,Male,-19.95317164548516,0.6735004723587045,-1.9114453356126877,FALSE
199,Male,-16.414995856154555,0.6486183454328794,-2.532229082546335,FALSE
200,Male,-17.292011865677743,0.39290443134493347,-3.1815768264077837,FALSE
201,Male,-17.50975731657371,0.3460625681791663,-2.34574214085155,FALSE
202,Male,-16.01119274856319,0.5738152856690881,-4.537417913268088,FALSE
203,Male,-17.126345427185832,0.19839178516577313,-3.7554394613423088,FALSE
204,Male,-18.361136487711736,0.6487476864731807,-2.075364589331889,FALSE
205,Female,23.36144883407705,-0.5166844717639076,3.4603904751074483,FALSE
206,Male,-14.621192187135241,1.4827338078975585,-3.308947588412588,FALSE
207,Male,-14.486524054997464,0.4278188319409301,-2.9750992562086167,FALSE
208,Male,-17.95201316387695,0.04473783850193963,-2.2246362595058753,FALSE
209,Male,-15.940399315051094,0.26952356437585845,-3.0562776240518352,FALSE
210,Male,-14.835223016841903,0.8138240167964796,-3.8656857036106054,FALSE
211,Female,17.986965516309876,-0.6317583746891202,3.7686367582434306,FALSE
212,Male,-16.305013271716124,-0.011862082083016586,-3.566273735761993,FALSE
213,Male,-12.479856010177985,0.5595305805676071,-2.8296285656111397,FALSE
214,Male,-14.048177817149586,0.9678845999534185,-2.927891264739293,FALSE
215,Male,-14.069526436908959,-0.8954973144550659,-3.3430112341825002,FALSE
216,Male,-16.966953903355737,0.24819851505188303,-3.1242817458692413,FALSE
217,Female,21.528231923610427,-0.9138393739238871,3.561174796455036,FALSE
218,Male,-19.273918448542194,0.8704641842902258,-1.6397242773683036,FALSE
219,Male,-14.42172622555565,0.73591512967783,-2.0506989062195835,FALSE
220,Male,-18.570837721511538,0.6939211172961877,-3.000147450129168,FALSE
221,Male,-17.878437727343545,0.6180020810833413,-1.6740298626318924,FALSE
222,Male,-18.50129785115365,0.2075795345301187,-2.334993283667822,FALSE
223,Male,-12.733503739978678,0.27698284840194115,-2.1174275678697647,FALSE
224,Male,-17.203614726680808,0.6369824727037061,-1.8190506545572067,FALSE
225,Male,-19.624575226981243,0.32733299173909486,-2.9960598408255783,FALSE
226,Female,24.409517862396108,-0.670126722861884,3.5702074964835355,FALSE
227,Male,-16.080127002969157,0.16421181232285073,-3.0642910427749976,FALSE
228,Female,23.038342583650497,-0.661646195377612,4.158021316764627,FALSE
229,Male,-15.071526652142271,0.8339593427622283,-4.166707607785873,FALSE
230,Male,-18.498479281473212,0.5646733968856276,-3.1904814073330803,FALSE
231,Male,-15.65341856793397,0.2956842583206432,-3.0146457867271224,FALSE
232,Male,-19.622257685131274,0.7454206821733116,-1.833803929882652,FALSE
233,Female,21.749088347259224,-0.46320358766751146,4.1034335589639435,FALSE
234,Male,-15.364840312238547,0.13381742250893042,-3.8562751364280805,FALSE
235,Male,-17.55339506882247,0.10476651371996701,-2.9913429821173683,FALSE
236,Male,-12.47046867316671,0.689441621013477,-2.8717873806981022,FALSE
237,Male,-12.118906610718044,0.5253845096030896,-2.698489562012363,FALSE
238,Female,20.333401618680348,-0.724184694721842,4.204013469971534,FALSE
239,Male,-18.488423414796667,0.2967566225551348,-3.0861609857081143,FALSE
240,Male,-18.509632313747108,-0.036542006711881014,-4.100898618554976,FALSE
241,Female,19.22876237044687,-0.3642837262734694,3.7267296645049983,FALSE
242,Male,-18.05693222532567,0.7726482815548368,-1.6790074853465378,FALSE
243,Female,21.391456254485394,-0.29007427638178335,3.823607873798204,FALSE
244,Male,-19.171694741281545,0.605227304483831,-1.5473539743225393,FALSE
245,Male,-19.684346208651725,0.7367299960919296,-1.7597172781457213,FALSE
246,Male,-17.68636957990117,-0.8078081673965928,-4.173367740782546,FALSE
247,Male,-12.635849285078741,0.7036428334032812,-2.8101112049627965,FALSE
248,Male,-12.463165207043104,0.8999927346991295,-2.630453129386608,FALSE
249,Female,22.247251215333527,-0.3761485871562018,4.041711282237098,FALSE
250,Male,-18.32117067836801,0.21555476885304847,-3.7109231005770167,FALSE
251,Male,-16.185235183171653,0.2664126826745648,-4.190837261428007,FALSE
252,Male,-11.933516491306358,0.5136416015496428,-2.1585413824378827,FALSE
253,Male,-16.111097662478873,0.4790121857799344,-2.7734950235387617,FALSE
254,Male,-16.875680349804355,0.39807916804483967,-0.5592476317042511,FALSE
255,Female,23.96346153801116,-0.37748428909883636,3.651737415215803,FALSE
256,Female,22.40645140922191,-0.31697029259300785,3.937409869514728,FALSE
257,Male,-17.88511626085125,0.29475374526949777,-1.8430861121018167,FALSE
258,Male,-15.358521795189114,0.6446699086454258,-3.0196391794388644,FALSE
259,Male,-13.91041854786344,0.3341964729663527,-3.351339422047126,FALSE
260,Female,24.58395289501815,-0.8782348902989247,3.9075227386067413,FALSE
261,Female,21.19797423786119,-0.9430385579368521,4.025136366773185,FALSE
262,Male,-18.372792111441303,0.7100127934738262,-1.7474926457063866,FALSE
263,Female,21.259238447206943,-0.31624129521320465,3.9402470063210364,FALSE
264,Female,24.54351758418649,-0.4741823897918733,3.979994817064299,FALSE
265,Female,21.295972501768173,-0.4418251452439716,4.084952356817884,FALSE
266,Male,-18.786707947759393,0.6743857179075404,-2.4133956047842324,FALSE
267,Male,-16.185371063531427,0.4710789515404833,-1.3225401985217649,FALSE
268,Male,-17.244456994374154,0.6813228785278262,-3.4688647877653445,FALSE
269,Male,-19.300709146515437,0.25078596841997874,-2.5597455489504073,FALSE
270,Male,-14.633440222170298,0.9826939708452294,-2.3714064599790103,FALSE
271,Male,-13.071099331769274,0.5055562250003813,-1.9554304395135138,FALSE
272,Female,22.402244619875262,-0.32206890510543207,3.948048794914116,FALSE
273,Female,25.02209803064482,-0.5883791510916413,3.8073371258795707,FALSE
274,Female,24.72235887191345,-0.7913373799615641,3.937361339221294,FALSE
275,Female,22.010064069482567,-0.2953446082006043,3.6884456580937695,FALSE
276,Female,19.539318829630997,-0.971381120436957,3.9019632794611336,FALSE
277,Female,23.13376575261323,-0.40937172651788367,4.035058572106501,FALSE
278,Male,-15.911073866319265,0.40201502022741725,-2.26838131808439,FALSE
279,Male,-19.58278163997779,0.5562448309897832,-1.872372376245496,FALSE
280,Male,-15.212754401331061,0.42197597562030775,-4.29754809161766,FALSE
281,Male,-15.287507649336678,0.7120494890675403,-2.2341575076158744,FALSE
282,Male,-14.925434688195766,0.5696912289093428,-4.126606317061983,FALSE
283,Male,-14.625257890595163,0.5290911429572039,-3.126672862004082,FALSE
284,Male,-15.766095354201816,0.45143191219115475,-2.976503060629439,FALSE
285,Female,24.346608504458324,-0.42431785678990647,3.9323769618027073,FALSE
286,Male,-15.361215918533007,0.405779567905714,-1.46348970751576,FALSE
287,Male,-15.884543734838358,0.8933762328940653,-2.24424247031997,FALSE
288,Female,20.376739095371093,-0.29187614251129085,3.6845854687049684,FALSE
289,Male,-17.067076812311935,0.5845476326264062,-0.9009120299280001,FALSE
290,Female,24.495572255285644,-0.4543396929588228,3.9788112637001256,FALSE
291,Female,19.60116195918514,-0.4770845774726305,4.073715416337839,FALSE
292,Male,-12.214746231539873,0.5754630331923156,-2.412119451958176,FALSE
293,Male,-13.80749801263961,0.7578432542350527,-3.416080278785222,FALSE
294,Female,24.245024617159803,-0.9919463748084006,3.7230326495709973,FALSE
295,Male,-16.80434521473803,0.4839526020633205,-2.657016126154649,FALSE
296,Female,19.443032937212745,-0.7320062178586492,4.113494193804697,FALSE
297,Male,-14.335744848796422,0.7297320856926657,-4.145588061376611,FALSE
298,Female,25.2363401121907,-0.35166584443343674,3.764620941817453,FALSE
299,Female,24.592411616150986,-0.8931023026254968,3.803126373787943,FALSE
300,Male,-16.49705167519717,0.17557066485801767,-2.918711880031387,FALSE
301,Male,-15.625373563031546,0.6253033741030419,-1.6634773375009992,FALSE
302,Male,-13.256643415199115,0.4582350699867359,-1.6226019215941658,FALSE
303,Male,-18.678278228386826,0.2563715975439279,-4.5417725869179755,FALSE
304,Male,-13.994636433970923,0.5279133889868605,-1.2163522784193561,FALSE
305,Male,-13.995623829900852,0.8781193592487274,-3.6657706041489275,FALSE
306,Male,-18.475294279308844,0.2469090690537544,-2.627457483604229,FALSE
307,Male,-16.470399155897336,0.8116497873820059,-1.793617135981807,FALSE
308,Male,-18.97826076656784,0.941262265469883,-1.8881491799973447,FALSE
309,Female,24.45333525958755,-0.5652939565702783,4.057777715610601,FALSE
310,Female,22.341212629966567,-0.41241488852176816,4.075456877989351,FALSE
311,Male,-16.505707902887544,0.2804940263509717,-2.586483285014646,FALSE
312,Female,22.86961924167871,-0.6201183630558635,4.143972669672256,FALSE
313,Female,24.209427549332727,-0.9252666076172517,4.02728928873638,FALSE
314,Male,-18.56118257425312,0.4571685096493637,-2.158856714908408,FALSE
315,Male,-18.92630316461884,0.2864385348010378,-4.343084190011034,FALSE
316,Female,22.538573315687565,-0.30822507049258674,3.6981786408226456,FALSE
317,Female,23.168765163472862,-0.986588309964386,3.6629907461381057,FALSE
318,Male,-13.430375249954823,0.5509687712292289,-2.2350745025463628,FALSE
319,Male,-16.746662969166184,0.3879101296868178,-2.137660620503316,FALSE
320,Male,-15.026700875404543,0.6944031065145821,-2.4590147753577756,FALSE
321,Male,-14.80129195010647,0.039212275730580094,-1.5827323264973647,FALSE
322,Male,-18.682576062570575,0.035686655101972664,-2.6901019548617144,FALSE
323,Male,-18.787678868445994,0.25993296971736557,-4.471593496032284,FALSE
324,Male,-13.855699606428626,0.45171386235662103,-3.8418945187695543,FALSE
325,Female,19.187704206825977,-0.4129182938635968,3.9684539384463573,FALSE
326,Male,-13.755997604542937,0.13881621953247578,-3.106695901492673,FALSE
327,Male,-14.776575925740305,0.04574762076562138,-2.5351715678136872,FALSE
328,Male,-16.568171828733902,0.9675248840272954,-1.8571959915566572,FALSE
329,Male,-13.12736089165093,0.5190582045643207,-1.1880325323280445,FALSE
330,Male,-14.793287954593131,0.5121121608851272,-2.720627667958023,FALSE
331,Male,-13.746905078398264,1.278331463483417,-2.322530739493549,FALSE
332,Male,-14.412536105938004,0.4119849303029064,-1.3070673450320476,FALSE
333,Female,19.939642043527705,-0.8111747756661623,3.4755029489816835,FALSE
334,Male,-13.101692272421818,0.7381547500686385,-2.793830975854195,FALSE
335,Male,-14.550493728481614,0.6562238666307099,-2.0686451648522417,FALSE
336,Female,19.66303603908617,-0.7351174749048234,4.130124179105597,FALSE
337,Male,-18.43230366319975,0.3757505290010959,-4.636504056703356,FALSE
338,Male,-15.029449532318802,0.17738567876414224,-2.014427801634227,FALSE
339,Male,-15.068289200416181,0.6031412776290563,-2.8287577567073745,FALSE
340,Male,-12.817202685938978,0.5334236238650502,-2.4661752851187213,FALSE
341,Male,-14.659666107028103,1.13746190804341,-1.590132640459987,FALSE
342,Male,-14.895738921138545,0.25442631205894184,-2.2142338157137185,FALSE
343,Male,-14.478477929151333,0.24431127581293788,-3.4199338623094535,FALSE
344,Female,24.05553973113544,-0.4512966175024172,4.051019816136022,FALSE
345,Female,19.883203199254492,-0.4339043643907429,4.096309326686156,FALSE
346,Female,21.916201406153583,-0.28499097108192956,3.8563795716778575,FALSE
347,Male,-12.71437895701218,0.532793351071562,-3.05207614308646,FALSE
348,Female,19.86744382804426,-0.3387789107733194,3.981750769720194,FALSE
349,Female,19.190636179536,-0.4135963879522606,3.9695807685638274,FALSE
350,Male,-14.786105065200973,0.4451490446259479,-3.8527721289977968,FALSE
351,Female,19.302820971792038,-0.9457131715236944,3.675290115176447,FALSE
352,Female,22.381672875904595,-0.4858998029668411,3.4846775105477796,FALSE
353,Male,-15.644466704304273,0.28960619145862043,-1.7145443074813111,FALSE
354,Female,22.350342374663416,-0.4157247080682611,4.077834301630189,FALSE
355,Female,23.39322028634601,-0.5299979583583738,4.11461584274235,FALSE
356,Female,21.457504448364794,-0.6578153436668268,3.4483897742447964,FALSE
357,Male,-13.489918025300273,0.571607531483892,-2.7114550049926587,FALSE
358,Male,-14.363106534677392,0.3726839236382488,-2.1589730595884147,FALSE
359,Male,-13.252343183049273,0.5448034728178627,-2.016954573572754,FALSE
360,Male,-15.404273209011205,0.2198597582139112,-2.106659582833836,FALSE
361,Male,-17.271318962507724,0.3789837437937464,-3.9688255252977998,FALSE
362,Male,-18.29421007658688,0.44961932822533146,-3.4861212940399984,FALSE
363,Male,-16.31630286135949,-0.013430535496072739,-3.1071364945919084,FALSE
364,Male,-18.99077574856881,0.1738609962259386,-2.596480562868871,FALSE
365,Male,-16.392851922487573,0.13063067245803084,-4.24470257422675,FALSE
366,Female,20.19184981171308,-1.0117362009483086,3.994542328773096,FALSE
367,Male,-12.583340067314142,0.6577654646696014,-3.3388220753796,FALSE
368,Female,20.367332868109678,-0.38995662076098325,3.5263874806406736,FALSE
369,Male,-15.900104568163696,0.3006715020471428,-2.1475830099050293,FALSE
370,Female,22.168581081803065,-0.8241215176600676,4.132695373178704,FALSE
371,Male,-19.071063982286077,0.5767117302900832,-1.80855111153606,FALSE
372,Female,21.496915837180623,-0.9183015810409506,4.0392326502972775,FALSE
373,Female,23.176163641810856,-1.00715829129369,3.8818790371171614,FALSE
374,Male,-12.575646726722185,0.5544181752245492,-2.585329964160802,FALSE
375,Male,-14.337757200349722,0.5912828310678594,-2.1022907306489564,FALSE
