perc0.1
ENSG00000115041.12
ENSG00000249715.11
ENSG00000168754.14
ENSG00000168658.18
ENSG00000212283.1
ENSG00000234389.1
ENSG00000254126.7
ENSG00000214199.3
ENSG00000144057.15
ENSG00000198203.9
ENSG00000015568.12
ENSG00000163075.12
ENSG00000074047.21
ENSG00000213236.3
ENSG00000236956.2
ENSG00000214077.4
ENSG00000208308.1
ENSG00000115850.9
ENSG00000227347.1
ENSG00000226839.1
ENSG00000226674.9
ENSG00000281772.1
ENSG00000153237.17
ENSG00000227055.1
ENSG00000153246.12
ENSG00000136535.14
ENSG00000226121.2
ENSG00000235321.1
ENSG00000081479.13
ENSG00000128692.8
ENSG00000128683.13
ENSG00000233762.3
ENSG00000218175.2
ENSG00000128655.17
ENSG00000204253.4
ENSG00000271893.1
ENSG00000223466.1
ENSG00000138356.13
ENSG00000082126.17
ENSG00000223825.5
ENSG00000212534.1
ENSG00000277590.1
ENSG00000144406.18
ENSG00000178568.14
ENSG00000197585.9
ENSG00000230076.1
ENSG00000144452.14
ENSG00000115414.18
ENSG00000235770.5
ENSG00000197756.9
ENSG00000180871.7
ENSG00000181378.13
ENSG00000054356.13
ENSG00000072195.14
ENSG00000072182.12
ENSG00000124006.14
ENSG00000263828.1
ENSG00000201044.1
ENSG00000283491.1
ENSG00000171551.11
ENSG00000066248.14
ENSG00000252010.1
ENSG00000251791.1
ENSG00000185038.14
ENSG00000115648.13
ENSG00000144488.14
ENSG00000168427.8
ENSG00000178752.15
ENSG00000186235.10
ENSG00000063660.8
ENSG00000130294.16
ENSG00000226321.5
ENSG00000146205.13
ENSG00000188011.5
ENSG00000223727.6
ENSG00000275981.1
ENSG00000125046.14
ENSG00000156959.8
ENSG00000250151.9
ENSG00000157087.18
ENSG00000285906.1
ENSG00000157152.16
ENSG00000144713.12
ENSG00000244502.2
ENSG00000268279.4
ENSG00000144596.12
ENSG00000154783.11
ENSG00000263740.2
ENSG00000261468.1
ENSG00000206557.5
ENSG00000275090.1
ENSG00000224858.5
ENSG00000183873.15
ENSG00000168356.11
ENSG00000228168.1
ENSG00000244607.6
ENSG00000163814.7
ENSG00000249992.1
ENSG00000163817.15
ENSG00000265078.2
ENSG00000199032.1
ENSG00000164061.4
ENSG00000001617.11
ENSG00000012171.19
ENSG00000243477.5
ENSG00000162244.11
ENSG00000239732.3
ENSG00000055957.10
ENSG00000243696.4
ENSG00000114251.14
ENSG00000187672.12
ENSG00000226360.5
ENSG00000163618.17
ENSG00000244513.6
ENSG00000238959.1
ENSG00000121440.14
ENSG00000236138.4
ENSG00000185008.17
ENSG00000241319.1
ENSG00000241535.1
ENSG00000243547.1
ENSG00000242299.1
ENSG00000241634.1
ENSG00000091986.15
ENSG00000144857.14
ENSG00000241529.3
ENSG00000264623.3
ENSG00000198406.7
ENSG00000240661.3
ENSG00000121552.3
ENSG00000082684.15
ENSG00000252965.1
ENSG00000250012.1
ENSG00000144908.13
ENSG00000159650.8
ENSG00000169704.4
ENSG00000207088.1
ENSG00000239437.3
ENSG00000172752.14
ENSG00000196353.11
ENSG00000144868.13
ENSG00000174640.13
ENSG00000114019.14
ENSG00000241429.1
ENSG00000158258.16
ENSG00000241679.2
ENSG00000244171.4
ENSG00000174963.17
ENSG00000224831.3
ENSG00000152580.8
ENSG00000240489.1
ENSG00000244040.6
ENSG00000238741.1
ENSG00000234851.4
ENSG00000244227.7
ENSG00000270135.1
ENSG00000013293.5
ENSG00000272660.1
ENSG00000206932.1
ENSG00000223529.1
ENSG00000090539.15
ENSG00000182580.2
ENSG00000229638.1
ENSG00000230102.7
ENSG00000145113.21
ENSG00000145107.15
ENSG00000201441.1
ENSG00000169020.9
ENSG00000280927.1
ENSG00000068078.18
ENSG00000243449.6
ENSG00000185818.7
ENSG00000206113.10
ENSG00000175920.17
ENSG00000074211.13
ENSG00000179010.14
ENSG00000187904.3
ENSG00000173013.5
ENSG00000245468.3
ENSG00000184985.16
ENSG00000170801.9
ENSG00000155269.11
ENSG00000266240.1
ENSG00000249988.1
ENSG00000249930.1
ENSG00000047662.4
ENSG00000237350.1
ENSG00000169851.15
ENSG00000251129.1
ENSG00000249936.3
ENSG00000212588.1
ENSG00000128052.9
ENSG00000202358.1
ENSG00000269921.1
ENSG00000249693.2
ENSG00000243199.1
ENSG00000132467.3
ENSG00000138771.15
ENSG00000138759.18
ENSG00000249565.2
ENSG00000266270.1
ENSG00000272677.1
ENSG00000199530.1
ENSG00000201901.1
ENSG00000118785.13
ENSG00000207524.1
ENSG00000251095.6
ENSG00000187653.11
ENSG00000249055.1
ENSG00000265213.1
ENSG00000279098.1
ENSG00000273882.1
ENSG00000260651.1
ENSG00000249264.1
ENSG00000207988.1
ENSG00000249965.2
ENSG00000109534.16
ENSG00000164093.16
ENSG00000196656.7
ENSG00000164099.3
ENSG00000250144.1
ENSG00000179967.11
ENSG00000178458.5
ENSG00000265623.1
ENSG00000249245.2
ENSG00000248991.1
ENSG00000283379.1
ENSG00000121089.4
ENSG00000218336.8
ENSG00000272646.1
ENSG00000251739.1
ENSG00000254233.1
ENSG00000153404.14
ENSG00000066230.11
ENSG00000145506.13
ENSG00000164362.19
ENSG00000273742.1
ENSG00000145536.15
ENSG00000200243.1
ENSG00000078295.16
ENSG00000169862.18
ENSG00000250182.3
ENSG00000252908.1
ENSG00000113361.12
ENSG00000240376.1
ENSG00000249572.1
ENSG00000151388.10
ENSG00000278900.1
ENSG00000215156.5
ENSG00000201223.1
ENSG00000248587.7
ENSG00000164318.17
ENSG00000113594.9
ENSG00000145592.13
ENSG00000271788.1
ENSG00000272382.1
ENSG00000249855.1
ENSG00000279557.1
ENSG00000164588.6
ENSG00000222960.1
ENSG00000250853.1
ENSG00000264281.3
ENSG00000226221.1
ENSG00000272308.1
ENSG00000207352.1
ENSG00000248477.6
ENSG00000269983.1
ENSG00000250687.6
ENSG00000253366.3
ENSG00000207336.1
ENSG00000249856.1
ENSG00000254893.6
ENSG00000238961.1
ENSG00000249655.1
ENSG00000251495.1
ENSG00000237187.8
ENSG00000178015.4
ENSG00000221263.1
ENSG00000202512.1
ENSG00000251201.8
ENSG00000249249.1
ENSG00000185641.6
ENSG00000092421.16
ENSG00000239528.1
ENSG00000197744.5
ENSG00000283498.1
ENSG00000184838.14
ENSG00000283897.1
ENSG00000275939.1
ENSG00000279584.1
ENSG00000283782.2
ENSG00000271737.1
ENSG00000249119.1
ENSG00000069011.15
ENSG00000224186.8
ENSG00000145832.14
ENSG00000132563.15
ENSG00000242683.1
ENSG00000252213.1
ENSG00000200959.1
ENSG00000170482.16
ENSG00000249215.1
ENSG00000204956.5
ENSG00000254221.2
ENSG00000271871.1
ENSG00000183775.10
ENSG00000164270.17
ENSG00000214485.6
ENSG00000011083.8
ENSG00000171992.12
ENSG00000155511.17
ENSG00000241963.3
ENSG00000253653.1
ENSG00000172548.14
ENSG00000245812.2
ENSG00000118322.13
ENSG00000113327.16
ENSG00000145934.16
ENSG00000113645.14
ENSG00000233913.7
ENSG00000253218.1
ENSG00000212402.1
ENSG00000250992.1
ENSG00000146066.2
ENSG00000218227.3
ENSG00000113262.15
ENSG00000087116.15
ENSG00000225051.5
ENSG00000272279.1
ENSG00000239264.8
ENSG00000137203.11
ENSG00000272097.1
ENSG00000078401.6
ENSG00000212802.4
ENSG00000229646.2
ENSG00000240869.3
ENSG00000124564.17
ENSG00000278637.1
ENSG00000278705.1
ENSG00000277157.1
ENSG00000274618.1
ENSG00000158406.4
ENSG00000273703.1
ENSG00000197238.4
ENSG00000273542.1
ENSG00000275126.1
ENSG00000168126.3
ENSG00000232040.3
ENSG00000263426.2
ENSG00000235238.1
ENSG00000227766.1
ENSG00000204622.11
ENSG00000233892.1
ENSG00000201988.2
ENSG00000227939.1
ENSG00000271581.1
ENSG00000200816.1
ENSG00000204396.10
ENSG00000221988.12
ENSG00000204287.13
ENSG00000224557.7
ENSG00000204209.12
ENSG00000233183.2
ENSG00000124493.13
ENSG00000124507.10
ENSG00000265123.2
ENSG00000272288.5
ENSG00000217130.1
ENSG00000124562.9
ENSG00000187762.5
ENSG00000146197.8
ENSG00000271304.2
ENSG00000246982.6
ENSG00000112164.5
ENSG00000164627.17
ENSG00000124701.5
ENSG00000206875.1
ENSG00000221821.3
ENSG00000181524.6
ENSG00000146216.12
ENSG00000137225.12
ENSG00000266619.1
ENSG00000219163.2
ENSG00000283352.1
ENSG00000238386.1
ENSG00000235174.1
ENSG00000207023.1
ENSG00000135338.13
ENSG00000233967.6
ENSG00000223044.1
ENSG00000065609.14
ENSG00000222145.1
ENSG00000199630.1
ENSG00000220908.2
ENSG00000260000.2
ENSG00000053328.8
ENSG00000260188.1
ENSG00000219150.2
ENSG00000200522.1
ENSG00000112769.18
ENSG00000111816.7
ENSG00000230202.1
ENSG00000111907.20
ENSG00000213131.3
ENSG00000112306.7
ENSG00000237596.6
ENSG00000231329.8
ENSG00000278206.1
ENSG00000118492.16
ENSG00000272397.1
ENSG00000202343.1
ENSG00000009765.14
ENSG00000232891.1
ENSG00000213087.3
ENSG00000218426.5
ENSG00000265558.1
ENSG00000251988.1
ENSG00000166984.11
ENSG00000153303.17
ENSG00000186340.15
ENSG00000164850.14
ENSG00000164855.15
ENSG00000157927.16
ENSG00000164638.10
ENSG00000075618.17
ENSG00000207217.1
ENSG00000272894.5
ENSG00000006468.13
ENSG00000279048.1
ENSG00000233476.3
ENSG00000232818.2
ENSG00000122566.21
ENSG00000105991.8
ENSG00000105997.22
ENSG00000233830.2
ENSG00000206623.1
ENSG00000285162.1
ENSG00000225907.1
ENSG00000207771.1
ENSG00000237004.4
ENSG00000238090.1
ENSG00000211690.1
ENSG00000106536.19
ENSG00000273444.1
ENSG00000241057.2
ENSG00000228434.1
ENSG00000106633.15
ENSG00000058404.19
ENSG00000146677.7
ENSG00000206838.1
ENSG00000201772.1
ENSG00000237471.1
ENSG00000188730.4
ENSG00000132437.17
ENSG00000106078.18
ENSG00000146648.17
ENSG00000279072.1
ENSG00000223476.1
ENSG00000207344.1
ENSG00000206634.1
ENSG00000185274.11
ENSG00000183166.10
ENSG00000049540.16
ENSG00000006704.10
ENSG00000274070.1
ENSG00000177679.15
ENSG00000106211.8
ENSG00000243566.6
ENSG00000153956.15
ENSG00000153993.13
ENSG00000105784.15
ENSG00000228113.7
ENSG00000164692.17
ENSG00000231764.8
ENSG00000232097.1
ENSG00000266668.1
ENSG00000006453.13
ENSG00000214389.2
ENSG00000166448.14
ENSG00000266019.1
ENSG00000002079.14
ENSG00000241468.7
ENSG00000272752.6
ENSG00000166924.8
ENSG00000274272.1
ENSG00000146839.18
ENSG00000169894.17
ENSG00000274993.1
ENSG00000205277.9
ENSG00000160963.13
ENSG00000264675.1
ENSG00000279168.2
ENSG00000233025.1
ENSG00000235354.1
ENSG00000189056.13
ENSG00000197258.5
ENSG00000231167.3
ENSG00000250474.2
ENSG00000091136.13
ENSG00000228540.1
ENSG00000225358.1
ENSG00000179603.17
ENSG00000174697.4
ENSG00000243302.3
ENSG00000243679.1
ENSG00000244218.3
ENSG00000128591.15
ENSG00000135253.13
ENSG00000272899.3
ENSG00000128602.9
ENSG00000232716.2
ENSG00000283041.1
ENSG00000279483.2
ENSG00000236279.6
ENSG00000211710.3
ENSG00000211706.2
ENSG00000227550.2
ENSG00000274752.1
ENSG00000275743.1
ENSG00000282499.1
ENSG00000282320.1
ENSG00000281958.1
ENSG00000211766.1
ENSG00000211767.1
ENSG00000211768.1
ENSG00000223459.6
ENSG00000202354.1
ENSG00000201098.1
ENSG00000213205.3
ENSG00000239911.2
ENSG00000241735.2
ENSG00000130226.16
ENSG00000224903.1
ENSG00000222012.1
ENSG00000272839.1
ENSG00000106018.13
ENSG00000164821.4
ENSG00000239839.6
ENSG00000253893.2
ENSG00000003987.13
ENSG00000245281.7
ENSG00000168453.14
ENSG00000104722.13
ENSG00000221818.8
ENSG00000168079.16
ENSG00000157110.15
ENSG00000239039.1
ENSG00000156687.10
ENSG00000104332.11
ENSG00000165066.12
ENSG00000221869.4
ENSG00000271555.1
ENSG00000104237.9
ENSG00000206579.8
ENSG00000228862.4
ENSG00000254802.1
ENSG00000272010.1
ENSG00000253190.3
ENSG00000137573.13
ENSG00000243532.3
ENSG00000104313.18
ENSG00000253341.1
ENSG00000091656.16
ENSG00000188856.6
ENSG00000205176.3
ENSG00000188343.12
ENSG00000272509.1
ENSG00000243979.2
ENSG00000253948.1
ENSG00000206699.1
ENSG00000164929.16
ENSG00000176406.22
ENSG00000253676.1
ENSG00000164796.17
ENSG00000244642.3
ENSG00000187955.11
ENSG00000248318.1
ENSG00000259305.6
ENSG00000214814.7
ENSG00000285108.1
ENSG00000147697.8
ENSG00000253521.2
ENSG00000169436.16
ENSG00000169427.7
ENSG00000204882.3
ENSG00000197353.3
ENSG00000203499.11
ENSG00000265393.1
ENSG00000147799.11
ENSG00000227730.2
ENSG00000235917.1
ENSG00000228097.1
ENSG00000236254.1
ENSG00000230225.1
ENSG00000230207.1
ENSG00000265735.2
ENSG00000107186.16
ENSG00000244230.3
ENSG00000285103.2
ENSG00000122728.6
ENSG00000270542.1
ENSG00000230453.9
ENSG00000231991.4
ENSG00000237984.3
ENSG00000281128.1
ENSG00000251748.1
ENSG00000178723.7
ENSG00000213866.3
ENSG00000107338.9
ENSG00000184659.5
ENSG00000083067.22
ENSG00000212316.1
ENSG00000225937.2
ENSG00000148053.15
ENSG00000217716.3
ENSG00000148082.9
ENSG00000169071.14
ENSG00000187984.12
ENSG00000165238.16
ENSG00000224546.2
ENSG00000233820.2
ENSG00000136938.8
ENSG00000136928.6
ENSG00000207698.1
ENSG00000260230.3
ENSG00000242616.3
ENSG00000165181.16
ENSG00000271631.1
ENSG00000196739.14
ENSG00000229314.5
ENSG00000182752.9
ENSG00000136848.17
ENSG00000106852.15
ENSG00000148204.11
ENSG00000180264.11
ENSG00000185585.19
ENSG00000136942.14
ENSG00000243845.3
ENSG00000106992.18
ENSG00000223551.1
ENSG00000107130.9
ENSG00000148357.16
ENSG00000130720.12
ENSG00000050555.17
ENSG00000196205.8
ENSG00000170835.14
ENSG00000148303.16
ENSG00000160323.18
ENSG00000197859.9
ENSG00000273249.1
ENSG00000221676.1
ENSG00000130635.15
ENSG00000107147.12
ENSG00000260220.6
ENSG00000187922.13
ENSG00000204001.9
ENSG00000244187.7
ENSG00000214402.6
ENSG00000169583.12
ENSG00000176884.14
ENSG00000148408.12
ENSG00000229926.1
ENSG00000263628.1
ENSG00000273153.1
ENSG00000204740.10
ENSG00000233968.6
ENSG00000285852.1
ENSG00000180592.16
ENSG00000229932.3
ENSG00000179133.13
ENSG00000120549.17
ENSG00000199733.1
ENSG00000262412.1
ENSG00000169126.15
ENSG00000165757.8
ENSG00000177283.7
ENSG00000229644.6
ENSG00000226578.1
ENSG00000259869.2
ENSG00000230555.2
ENSG00000226964.1
ENSG00000170324.20
ENSG00000197444.9
ENSG00000150275.18
ENSG00000221063.3
ENSG00000183230.16
ENSG00000096746.17
ENSG00000214875.2
ENSG00000274008.1
ENSG00000107731.12
ENSG00000272627.1
ENSG00000268584.1
ENSG00000279689.1
ENSG00000122367.19
ENSG00000272631.1
ENSG00000237280.1
ENSG00000223820.5
ENSG00000138180.15
ENSG00000180764.13
ENSG00000138193.15
ENSG00000236552.2
ENSG00000171160.17
ENSG00000138131.3
ENSG00000212464.1
ENSG00000255339.6
ENSG00000166136.15
ENSG00000075891.21
ENSG00000095539.15
ENSG00000197748.12
ENSG00000108018.15
ENSG00000228417.1
ENSG00000203497.2
ENSG00000234118.1
ENSG00000264763.1
ENSG00000227560.1
ENSG00000197893.13
ENSG00000273904.1
ENSG00000095627.9
ENSG00000229847.8
ENSG00000242818.3
ENSG00000220842.6
ENSG00000226864.2
ENSG00000138162.18
ENSG00000265442.1
ENSG00000187908.17
ENSG00000176584.18
ENSG00000121898.12
ENSG00000278831.1
ENSG00000249456.1
ENSG00000108001.13
ENSG00000176769.9
ENSG00000277959.1
ENSG00000171811.13
ENSG00000197177.15
ENSG00000235245.1
ENSG00000185201.16
ENSG00000142089.15
ENSG00000184363.9
ENSG00000177600.8
ENSG00000177700.5
ENSG00000184956.15
ENSG00000198788.8
ENSG00000215182.8
ENSG00000117983.17
ENSG00000174672.15
ENSG00000249086.1
ENSG00000230483.1
ENSG00000070985.13
ENSG00000207008.1
ENSG00000229368.1
ENSG00000233646.1
ENSG00000181023.7
ENSG00000132259.12
ENSG00000212607.1
ENSG00000201998.1
ENSG00000243964.1
ENSG00000187079.16
ENSG00000254791.1
ENSG00000244398.1
ENSG00000187486.5
ENSG00000006071.13
ENSG00000188162.10
ENSG00000129159.7
ENSG00000110786.17
ENSG00000165970.11
ENSG00000240036.4
ENSG00000110427.15
ENSG00000110436.12
ENSG00000254427.1
ENSG00000244313.3
ENSG00000134569.9
ENSG00000275344.1
ENSG00000006118.14
ENSG00000240823.3
ENSG00000011347.9
ENSG00000176340.3
ENSG00000256116.1
ENSG00000146670.9
ENSG00000173825.6
ENSG00000172803.17
ENSG00000175334.7
ENSG00000174807.3
ENSG00000248746.5
ENSG00000173898.12
ENSG00000173227.13
ENSG00000260895.1
ENSG00000131620.17
ENSG00000221333.1
ENSG00000162105.18
ENSG00000184154.14
ENSG00000199975.1
ENSG00000227615.1
ENSG00000118363.11
ENSG00000137491.14
ENSG00000207445.1
ENSG00000255507.5
ENSG00000255081.1
ENSG00000227376.1
ENSG00000241782.1
ENSG00000252494.1
ENSG00000227097.5
ENSG00000189253.7
ENSG00000280367.1
ENSG00000214391.3
ENSG00000165323.15
ENSG00000199875.1
ENSG00000254911.3
ENSG00000202314.1
ENSG00000256745.1
ENSG00000152402.10
ENSG00000170209.4
ENSG00000177103.13
ENSG00000167283.7
ENSG00000172425.10
ENSG00000271751.1
ENSG00000137699.16
ENSG00000255248.8
ENSG00000200879.1
ENSG00000154146.12
ENSG00000154134.14
ENSG00000149571.11
ENSG00000255087.3
ENSG00000254612.2
ENSG00000245008.4
ENSG00000254703.2
ENSG00000256020.1
ENSG00000151067.21
ENSG00000234589.4
ENSG00000227081.5
ENSG00000111218.11
ENSG00000008323.15
ENSG00000255836.1
ENSG00000279865.1
ENSG00000238152.2
ENSG00000175899.14
ENSG00000126838.9
ENSG00000231503.4
ENSG00000180574.3
ENSG00000255670.1
ENSG00000197837.3
ENSG00000048540.14
ENSG00000245205.3
ENSG00000084453.16
ENSG00000069431.11
ENSG00000252585.1
ENSG00000257258.1
ENSG00000285870.1
ENSG00000243517.1
ENSG00000188375.4
ENSG00000256538.1
ENSG00000223914.2
ENSG00000207142.1
ENSG00000257225.1
ENSG00000173157.16
ENSG00000265093.2
ENSG00000274017.1
ENSG00000135472.8
ENSG00000110881.11
ENSG00000200953.1
ENSG00000257337.6
ENSG00000111077.17
ENSG00000167779.8
ENSG00000135476.11
ENSG00000282977.1
ENSG00000135486.17
ENSG00000179899.8
ENSG00000135441.7
ENSG00000197728.11
ENSG00000229117.8
ENSG00000208028.1
ENSG00000240771.6
ENSG00000135454.13
ENSG00000257342.1
ENSG00000199179.3
ENSG00000139239.7
ENSG00000225195.2
ENSG00000215159.3
ENSG00000257764.2
ENSG00000273987.1
ENSG00000257497.2
ENSG00000165899.11
ENSG00000139304.13
ENSG00000182050.13
ENSG00000258128.2
ENSG00000256393.1
ENSG00000206899.1
ENSG00000212443.1
ENSG00000185046.18
ENSG00000136011.14
ENSG00000213442.5
ENSG00000279176.1
ENSG00000258355.1
ENSG00000111783.12
ENSG00000075035.9
ENSG00000139438.5
ENSG00000258099.1
ENSG00000266370.1
ENSG00000201428.1
ENSG00000111344.11
ENSG00000166578.9
ENSG00000277566.1
ENSG00000089250.18
ENSG00000139767.9
ENSG00000202538.1
ENSG00000200795.1
ENSG00000111775.2
ENSG00000255946.1
ENSG00000274292.1
ENSG00000284934.1
ENSG00000279953.1
ENSG00000208892.1
ENSG00000232888.4
ENSG00000250790.4
ENSG00000224976.2
ENSG00000213621.3
ENSG00000151846.8
ENSG00000165566.12
ENSG00000278732.1
ENSG00000133083.14
ENSG00000150893.10
ENSG00000215482.3
ENSG00000273149.1
ENSG00000208006.1
ENSG00000197168.12
ENSG00000278238.1
ENSG00000139675.12
ENSG00000136099.13
ENSG00000136149.6
ENSG00000227674.2
ENSG00000236534.1
ENSG00000284196.2
ENSG00000214182.5
ENSG00000080166.15
ENSG00000229622.1
ENSG00000232373.2
ENSG00000201793.1
ENSG00000274605.1
ENSG00000102452.16
ENSG00000232487.1
ENSG00000222489.1
ENSG00000100823.11
ENSG00000169385.2
ENSG00000199436.1
ENSG00000211812.1
ENSG00000211816.2
ENSG00000228985.1
ENSG00000211842.1
ENSG00000277734.7
ENSG00000139880.19
ENSG00000092054.12
ENSG00000092051.16
ENSG00000276698.1
ENSG00000278784.1
ENSG00000129559.12
ENSG00000205978.5
ENSG00000139865.16
ENSG00000259000.1
ENSG00000213741.10
ENSG00000278771.1
ENSG00000274012.1
ENSG00000254718.6
ENSG00000258445.3
ENSG00000232774.7
ENSG00000139973.16
ENSG00000224861.1
ENSG00000054690.13
ENSG00000100626.16
ENSG00000242071.3
ENSG00000259005.1
ENSG00000119630.13
ENSG00000259138.1
ENSG00000258820.5
ENSG00000280078.1
ENSG00000239272.1
ENSG00000070778.12
ENSG00000258920.1
ENSG00000200312.1
ENSG00000119632.3
ENSG00000252481.1
ENSG00000232573.1
ENSG00000234648.1
ENSG00000066629.17
ENSG00000258982.1
ENSG00000253075.1
ENSG00000207208.1
ENSG00000205436.7
ENSG00000272533.1
ENSG00000166183.15
ENSG00000066735.14
ENSG00000258986.6
ENSG00000279140.1
ENSG00000099814.15
ENSG00000185567.6
ENSG00000211893.4
ENSG00000211895.5
ENSG00000264781.1
ENSG00000225200.2
ENSG00000276775.1
ENSG00000211957.2
ENSG00000211970.3
ENSG00000211978.2
ENSG00000258628.1
ENSG00000174450.11
ENSG00000273173.5
ENSG00000256338.2
ENSG00000104067.16
ENSG00000234664.1
ENSG00000103832.10
ENSG00000212526.1
ENSG00000166923.10
ENSG00000137843.11
ENSG00000188277.9
ENSG00000159337.6
ENSG00000168907.13
ENSG00000201077.1
ENSG00000205871.5
ENSG00000259304.1
ENSG00000137857.17
ENSG00000259932.1
ENSG00000260035.1
ENSG00000200419.1
ENSG00000273972.1
